"","r","scale","domain","alpha","depth","model"
"27656",0.86827429110619,"bad_terrible","album",4.1,0,"5"
"27657",0.692287280043647,"bad_terrible","album",4.1,1,"5"
"27658",0.557595351997128,"bad_terrible","album",4.1,2,"5"
"27659",0.551567234094762,"bad_terrible","album",4.1,3,"5"
"27660",0.551567227001391,"bad_terrible","album",4.1,4,"5"
"27661",0.86827429110619,"bad_terrible","album",4.2,0,"5"
"27662",0.689370133685634,"bad_terrible","album",4.2,1,"5"
"27663",0.556424529004343,"bad_terrible","album",4.2,2,"5"
"27664",0.551567228808947,"bad_terrible","album",4.2,3,"5"
"27665",0.551567227001391,"bad_terrible","album",4.2,4,"5"
"27666",0.86827429110619,"bad_terrible","album",4.3,0,"5"
"27667",0.686513170172405,"bad_terrible","album",4.3,1,"5"
"27668",0.555460844771731,"bad_terrible","album",4.3,2,"5"
"27669",0.551567227431953,"bad_terrible","album",4.3,3,"5"
"27670",0.551567227001391,"bad_terrible","album",4.3,4,"5"
"27671",0.86827429110619,"bad_terrible","album",4.4,0,"5"
"27672",0.683714924585626,"bad_terrible","album",4.4,1,"5"
"27673",0.554672413054177,"bad_terrible","album",4.4,2,"5"
"27674",0.551567227097126,"bad_terrible","album",4.4,3,"5"
"27675",0.551567227001391,"bad_terrible","album",4.4,4,"5"
"27676",0.86827429110619,"bad_terrible","album",4.5,0,"5"
"27677",0.680973962540466,"bad_terrible","album",4.5,1,"5"
"27678",0.554031136719311,"bad_terrible","album",4.5,2,"5"
"27679",0.551567227021233,"bad_terrible","album",4.5,3,"5"
"27680",0.551567227001391,"bad_terrible","album",4.5,4,"5"
"27681",0.86827429110619,"bad_terrible","album",4.6,0,"5"
"27682",0.678288885171774,"bad_terrible","album",4.6,1,"5"
"27683",0.553512532057527,"bad_terrible","album",4.6,2,"5"
"27684",0.551567227005219,"bad_terrible","album",4.6,3,"5"
"27685",0.551567227001391,"bad_terrible","album",4.6,4,"5"
"27686",0.86827429110619,"bad_terrible","album",4.7,0,"5"
"27687",0.675658332639533,"bad_terrible","album",4.7,1,"5"
"27688",0.553095481489521,"bad_terrible","album",4.7,2,"5"
"27689",0.551567227002078,"bad_terrible","album",4.7,3,"5"
"27690",0.551567227001391,"bad_terrible","album",4.7,4,"5"
"27691",0.86827429110619,"bad_terrible","album",4.8,0,"5"
"27692",0.673080986427296,"bad_terrible","album",4.8,1,"5"
"27693",0.552761942693315,"bad_terrible","album",4.8,2,"5"
"27694",0.551567227001506,"bad_terrible","album",4.8,3,"5"
"27695",0.551567227001391,"bad_terrible","album",4.8,4,"5"
"27696",0.86827429110619,"bad_terrible","album",4.9,0,"5"
"27697",0.670555570663762,"bad_terrible","album",4.9,1,"5"
"27698",0.552496636545506,"bad_terrible","album",4.9,2,"5"
"27699",0.551567227001409,"bad_terrible","album",4.9,3,"5"
"27700",0.551567227001391,"bad_terrible","album",4.9,4,"5"
"27701",0.86827429110619,"bad_terrible","album",5,0,"5"
"27702",0.668080852660781,"bad_terrible","album",5,1,"5"
"27703",0.552286731041605,"bad_terrible","album",5,2,"5"
"27704",0.551567227001394,"bad_terrible","album",5,3,"5"
"27705",0.551567227001391,"bad_terrible","album",5,4,"5"
"27706",0.86827429110619,"bad_terrible","album",5.1,0,"5"
"27707",0.665655642829737,"bad_terrible","album",5.1,1,"5"
"27708",0.552121533752713,"bad_terrible","album",5.1,2,"5"
"27709",0.551567227001392,"bad_terrible","album",5.1,3,"5"
"27710",0.551567227001391,"bad_terrible","album",5.1,4,"5"
"27711",0.86827429110619,"bad_terrible","album",5.2,0,"5"
"27712",0.663278794111645,"bad_terrible","album",5.2,1,"5"
"27713",0.551992201485113,"bad_terrible","album",5.2,2,"5"
"27714",0.551567227001391,"bad_terrible","album",5.2,3,"5"
"27715",0.551567227001391,"bad_terrible","album",5.2,4,"5"
"27716",0.86827429110619,"bad_terrible","album",5.3,0,"5"
"27717",0.660949201033655,"bad_terrible","album",5.3,1,"5"
"27718",0.551891472643122,"bad_terrible","album",5.3,2,"5"
"27719",0.551567227001391,"bad_terrible","album",5.3,3,"5"
"27720",0.551567227001391,"bad_terrible","album",5.3,4,"5"
"27721",0.86827429110619,"bad_terrible","album",5.4,0,"5"
"27722",0.658665798485377,"bad_terrible","album",5.4,1,"5"
"27723",0.551813425306909,"bad_terrible","album",5.4,2,"5"
"27724",0.551567227001391,"bad_terrible","album",5.4,3,"5"
"27725",0.551567227001391,"bad_terrible","album",5.4,4,"5"
"27726",0.86827429110619,"bad_terrible","album",5.5,0,"5"
"27727",0.656427560292119,"bad_terrible","album",5.5,1,"5"
"27728",0.55175326214988,"bad_terrible","album",5.5,2,"5"
"27729",0.551567227001391,"bad_terrible","album",5.5,3,"5"
"27730",0.551567227001391,"bad_terrible","album",5.5,4,"5"
"27731",0.86827429110619,"bad_terrible","album",5.6,0,"5"
"27732",0.654233497648219,"bad_terrible","album",5.6,1,"5"
"27733",0.551707121945771,"bad_terrible","album",5.6,2,"5"
"27734",0.551567227001391,"bad_terrible","album",5.6,3,"5"
"27735",0.551567227001391,"bad_terrible","album",5.6,4,"5"
"27736",0.86827429110619,"bad_terrible","album",5.7,0,"5"
"27737",0.652082657461908,"bad_terrible","album",5.7,1,"5"
"27738",0.55167191646366,"bad_terrible","album",5.7,2,"5"
"27739",0.551567227001391,"bad_terrible","album",5.7,3,"5"
"27740",0.551567227001391,"bad_terrible","album",5.7,4,"5"
"27741",0.86827429110619,"bad_terrible","album",5.8,0,"5"
"27742",0.64997412065325,"bad_terrible","album",5.8,1,"5"
"27743",0.551645190934787,"bad_terrible","album",5.8,2,"5"
"27744",0.551567227001391,"bad_terrible","album",5.8,3,"5"
"27745",0.551567227001391,"bad_terrible","album",5.8,4,"5"
"27746",0.86827429110619,"bad_terrible","album",5.9,0,"5"
"27747",0.647907000438293,"bad_terrible","album",5.9,1,"5"
"27748",0.551625005922686,"bad_terrible","album",5.9,2,"5"
"27749",0.551567227001391,"bad_terrible","album",5.9,3,"5"
"27750",0.551567227001391,"bad_terrible","album",5.9,4,"5"
"27751",0.86827429110619,"bad_terrible","album",6,0,"5"
"27752",0.645880440625621,"bad_terrible","album",6,1,"5"
"27753",0.551609838272504,"bad_terrible","album",6,2,"5"
"27754",0.551567227001391,"bad_terrible","album",6,3,"5"
"27755",0.551567227001391,"bad_terrible","album",6,4,"5"
"27756",0.695611438453875,"liked_loved","album",0,0,"5"
"27757",0.533715693418243,"liked_loved","album",0,1,"5"
"27758",0.533715693418243,"liked_loved","album",0,2,"5"
"27759",0.533715693418243,"liked_loved","album",0,3,"5"
"27760",0.533715693418243,"liked_loved","album",0,4,"5"
"27761",0.695611438453875,"liked_loved","album",0.1,0,"5"
"27762",0.582551461514335,"liked_loved","album",0.1,1,"5"
"27763",0.540309743264017,"liked_loved","album",0.1,2,"5"
"27764",0.535184336714956,"liked_loved","album",0.1,3,"5"
"27765",0.534659909727911,"liked_loved","album",0.1,4,"5"
"27766",0.695611438453875,"liked_loved","album",0.2,0,"5"
"27767",0.614557982869511,"liked_loved","album",0.2,1,"5"
"27768",0.557027218499099,"liked_loved","album",0.2,2,"5"
"27769",0.540036417600933,"liked_loved","album",0.2,3,"5"
"27770",0.536389080241864,"liked_loved","album",0.2,4,"5"
"27771",0.695611438453875,"liked_loved","album",0.3,0,"5"
"27772",0.634025436152613,"liked_loved","album",0.3,1,"5"
"27773",0.580427636393197,"liked_loved","album",0.3,2,"5"
"27774",0.551159534079115,"liked_loved","album",0.3,3,"5"
"27775",0.540899855430999,"liked_loved","album",0.3,4,"5"
"27776",0.695611438453875,"liked_loved","album",0.4,0,"5"
"27777",0.645374894405315,"liked_loved","album",0.4,1,"5"
"27778",0.605487307569239,"liked_loved","album",0.4,2,"5"
"27779",0.569990346127365,"liked_loved","album",0.4,3,"5"
"27780",0.551149230046095,"liked_loved","album",0.4,4,"5"
"27781",0.695611438453875,"liked_loved","album",0.5,0,"5"
"27782",0.651926960186695,"liked_loved","album",0.5,1,"5"
"27783",0.627147153600746,"liked_loved","album",0.5,2,"5"
"27784",0.595090019647828,"liked_loved","album",0.5,3,"5"
"27785",0.569941103608487,"liked_loved","album",0.5,4,"5"
"27786",0.695611438453875,"liked_loved","album",0.6,0,"5"
"27787",0.655838948868155,"liked_loved","album",0.6,1,"5"
"27788",0.642421355811299,"liked_loved","album",0.6,2,"5"
"27789",0.621294031907836,"liked_loved","album",0.6,3,"5"
"27790",0.597298189989361,"liked_loved","album",0.6,4,"5"
"27791",0.695611438453875,"liked_loved","album",0.7,0,"5"
"27792",0.658409733342692,"liked_loved","album",0.7,1,"5"
"27793",0.651330297604872,"liked_loved","album",0.7,2,"5"
"27794",0.641868516136443,"liked_loved","album",0.7,3,"5"
"27795",0.627059335942399,"liked_loved","album",0.7,4,"5"
"27796",0.695611438453875,"liked_loved","album",0.8,0,"5"
"27797",0.660383719482923,"liked_loved","album",0.8,1,"5"
"27798",0.655983671139962,"liked_loved","album",0.8,2,"5"
"27799",0.653645971044865,"liked_loved","album",0.8,3,"5"
"27800",0.648887123781692,"liked_loved","album",0.8,4,"5"
"27801",0.695611438453875,"liked_loved","album",0.9,0,"5"
"27802",0.662167243137734,"liked_loved","album",0.9,1,"5"
"27803",0.65902186743298,"liked_loved","album",0.9,2,"5"
"27804",0.659455437614886,"liked_loved","album",0.9,3,"5"
"27805",0.659570281046006,"liked_loved","album",0.9,4,"5"
"27806",0.695611438453875,"liked_loved","album",1,0,"5"
"27807",0.663966437376509,"liked_loved","album",1,1,"5"
"27808",0.662573106288873,"liked_loved","album",1,2,"5"
"27809",0.665269653077205,"liked_loved","album",1,3,"5"
"27810",0.668043497440086,"liked_loved","album",1,4,"5"
"27811",0.695611438453875,"liked_loved","album",1.1,0,"5"
"27812",0.665871662402102,"liked_loved","album",1.1,1,"5"
"27813",0.667875864797777,"liked_loved","album",1.1,2,"5"
"27814",0.676145075930031,"liked_loved","album",1.1,3,"5"
"27815",0.686400451250951,"liked_loved","album",1.1,4,"5"
"27816",0.695611438453875,"liked_loved","album",1.2,0,"5"
"27817",0.66790849978934,"liked_loved","album",1.2,1,"5"
"27818",0.675332085125942,"liked_loved","album",1.2,2,"5"
"27819",0.693872709299133,"liked_loved","album",1.2,3,"5"
"27820",0.718643021792824,"liked_loved","album",1.2,4,"5"
"27821",0.695611438453875,"liked_loved","album",1.3,0,"5"
"27822",0.670068275654092,"liked_loved","album",1.3,1,"5"
"27823",0.684779767630433,"liked_loved","album",1.3,2,"5"
"27824",0.717299781379673,"liked_loved","album",1.3,3,"5"
"27825",0.759463839872631,"liked_loved","album",1.3,4,"5"
"27826",0.695611438453875,"liked_loved","album",1.4,0,"5"
"27827",0.672326060636365,"liked_loved","album",1.4,1,"5"
"27828",0.695803101465526,"liked_loved","album",1.4,2,"5"
"27829",0.744251360517851,"liked_loved","album",1.4,3,"5"
"27830",0.802226802521164,"liked_loved","album",1.4,4,"5"
"27831",0.695611438453875,"liked_loved","album",1.5,0,"5"
"27832",0.67465100004774,"liked_loved","album",1.5,1,"5"
"27833",0.707955663588451,"liked_loved","album",1.5,2,"5"
"27834",0.772845849055392,"liked_loved","album",1.5,3,"5"
"27835",0.842863764986462,"liked_loved","album",1.5,4,"5"
"27836",0.695611438453875,"liked_loved","album",1.6,0,"5"
"27837",0.677011971448557,"liked_loved","album",1.6,1,"5"
"27838",0.720865566818057,"liked_loved","album",1.6,2,"5"
"27839",0.801692048267443,"liked_loved","album",1.6,3,"5"
"27840",0.879254832452779,"liked_loved","album",1.6,4,"5"
"27841",0.695611438453875,"liked_loved","album",1.7,0,"5"
"27842",0.679380437654314,"liked_loved","album",1.7,1,"5"
"27843",0.734255008268354,"liked_loved","album",1.7,2,"5"
"27844",0.82968150378569,"liked_loved","album",1.7,3,"5"
"27845",0.91021852864472,"liked_loved","album",1.7,4,"5"
"27846",0.695611438453875,"liked_loved","album",1.8,0,"5"
"27847",0.681731659987663,"liked_loved","album",1.8,1,"5"
"27848",0.747919529448859,"liked_loved","album",1.8,2,"5"
"27849",0.855855912281677,"liked_loved","album",1.8,3,"5"
"27850",0.935088411002708,"liked_loved","album",1.8,4,"5"
"27851",0.695611438453875,"liked_loved","album",1.9,0,"5"
"27852",0.684044991671429,"liked_loved","album",1.9,1,"5"
"27853",0.761698315856127,"liked_loved","album",1.9,2,"5"
"27854",0.879411066606075,"liked_loved","album",1.9,3,"5"
"27855",0.953720836719252,"liked_loved","album",1.9,4,"5"
"27856",0.695611438453875,"liked_loved","album",2,0,"5"
"27857",0.686303688537206,"liked_loved","album",2,1,"5"
"27858",0.775450018656744,"liked_loved","album",2,2,"5"
"27859",0.899768518645171,"liked_loved","album",2,3,"5"
"27860",0.966586778595531,"liked_loved","album",2,4,"5"
"27861",0.695611438453875,"liked_loved","album",2.1,0,"5"
"27862",0.688494495653966,"liked_loved","album",2.1,1,"5"
"27863",0.789037895371595,"liked_loved","album",2.1,2,"5"
"27864",0.91664790393383,"liked_loved","album",2.1,3,"5"
"27865",0.974714012300697,"liked_loved","album",2.1,4,"5"
"27866",0.695611438453875,"liked_loved","album",2.2,0,"5"
"27867",0.690607157232361,"liked_loved","album",2.2,1,"5"
"27868",0.802323332016392,"liked_loved","album",2.2,2,"5"
"27869",0.930093874791205,"liked_loved","album",2.2,3,"5"
"27870",0.97942996989394,"liked_loved","album",2.2,4,"5"
"27871",0.695611438453875,"liked_loved","album",2.3,0,"5"
"27872",0.692633929206617,"liked_loved","album",2.3,1,"5"
"27873",0.815165483954042,"liked_loved","album",2.3,2,"5"
"27874",0.940438468476339,"liked_loved","album",2.3,3,"5"
"27875",0.982008980976096,"liked_loved","album",2.3,4,"5"
"27876",0.695611438453875,"liked_loved","album",2.4,0,"5"
"27877",0.694569133441203,"liked_loved","album",2.4,1,"5"
"27878",0.827424851158073,"liked_loved","album",2.4,2,"5"
"27879",0.948209420286231,"liked_loved","album",2.4,3,"5"
"27880",0.983404411960525,"liked_loved","album",2.4,4,"5"
"27881",0.695611438453875,"liked_loved","album",2.5,0,"5"
"27882",0.696408769226653,"liked_loved","album",2.5,1,"5"
"27883",0.83896903563595,"liked_loved","album",2.5,2,"5"
"27884",0.954015034551099,"liked_loved","album",2.5,3,"5"
"27885",0.984182612127216,"liked_loved","album",2.5,4,"5"
"27886",0.695611438453875,"liked_loved","album",2.6,0,"5"
"27887",0.698150184951675,"liked_loved","album",2.6,1,"5"
"27888",0.849679318788857,"liked_loved","album",2.6,2,"5"
"27889",0.958438925643686,"liked_loved","album",2.6,3,"5"
"27890",0.984623240354275,"liked_loved","album",2.6,4,"5"
"27891",0.695611438453875,"liked_loved","album",2.7,0,"5"
"27892",0.699791806333865,"liked_loved","album",2.7,1,"5"
"27893",0.85945697694877,"liked_loved","album",2.7,2,"5"
"27894",0.961966859553947,"liked_loved","album",2.7,3,"5"
"27895",0.984859540097808,"liked_loved","album",2.7,4,"5"
"27896",0.695611438453875,"liked_loved","album",2.8,0,"5"
"27897",0.70133291471909,"liked_loved","album",2.8,1,"5"
"27898",0.868228476275758,"liked_loved","album",2.8,2,"5"
"27899",0.964952613537157,"liked_loved","album",2.8,3,"5"
"27900",0.984968688200301,"liked_loved","album",2.8,4,"5"
"27901",0.695611438453875,"liked_loved","album",2.9,0,"5"
"27902",0.702773468106733,"liked_loved","album",2.9,1,"5"
"27903",0.87594891742119,"liked_loved","album",2.9,2,"5"
"27904",0.967617754765877,"liked_loved","album",2.9,3,"5"
"27905",0.985004843462727,"liked_loved","album",2.9,4,"5"
"27906",0.695611438453875,"liked_loved","album",3,0,"5"
"27907",0.704113957760364,"liked_loved","album",3,1,"5"
"27908",0.882603366976509,"liked_loved","album",3,2,"5"
"27909",0.970074135557309,"liked_loved","album",3,3,"5"
"27910",0.985005407936972,"liked_loved","album",3,4,"5"
"27911",0.695611438453875,"liked_loved","album",3.1,0,"5"
"27912",0.705355293960676,"liked_loved","album",3.1,1,"5"
"27913",0.888206007132336,"liked_loved","album",3.1,2,"5"
"27914",0.972356894113212,"liked_loved","album",3.1,3,"5"
"27915",0.984992924339015,"liked_loved","album",3.1,4,"5"
"27916",0.695611438453875,"liked_loved","album",3.2,0,"5"
"27917",0.706498715335141,"liked_loved","album",3.2,1,"5"
"27918",0.892797318793963,"liked_loved","album",3.2,2,"5"
"27919",0.97445788948149,"liked_loved","album",3.2,3,"5"
"27920",0.984978701947445,"liked_loved","album",3.2,4,"5"
"27921",0.695611438453875,"liked_loved","album",3.3,0,"5"
"27922",0.707545717089468,"liked_loved","album",3.3,1,"5"
"27923",0.896439739979443,"liked_loved","album",3.3,2,"5"
"27924",0.976353023381176,"liked_loved","album",3.3,3,"5"
"27925",0.98496710967767,"liked_loved","album",3.3,4,"5"
"27926",0.695611438453875,"liked_loved","album",3.4,0,"5"
"27927",0.708497994287664,"liked_loved","album",3.4,1,"5"
"27928",0.899212375352485,"liked_loved","album",3.4,2,"5"
"27929",0.978020552023649,"liked_loved","album",3.4,3,"5"
"27930",0.984959002333298,"liked_loved","album",3.4,4,"5"
"27931",0.695611438453875,"liked_loved","album",3.5,0,"5"
"27932",0.709357397047002,"liked_loved","album",3.5,1,"5"
"27933",0.901205362048797,"liked_loved","album",3.5,2,"5"
"27934",0.979450455592007,"liked_loved","album",3.5,3,"5"
"27935",0.984953843248714,"liked_loved","album",3.5,4,"5"
"27936",0.695611438453875,"liked_loved","album",3.6,0,"5"
"27937",0.710125895124057,"liked_loved","album",3.6,1,"5"
"27938",0.902514433804388,"liked_loved","album",3.6,2,"5"
"27939",0.980646788435603,"liked_loved","album",3.6,3,"5"
"27940",0.984950773935749,"liked_loved","album",3.6,4,"5"
"27941",0.695611438453875,"liked_loved","album",3.7,0,"5"
"27942",0.710805549874152,"liked_loved","album",3.7,1,"5"
"27943",0.903236099194191,"liked_loved","album",3.7,2,"5"
"27944",0.981625633697655,"liked_loved","album",3.7,3,"5"
"27945",0.984949040964248,"liked_loved","album",3.7,4,"5"
"27946",0.695611438453875,"liked_loved","album",3.8,0,"5"
"27947",0.711398491980552,"liked_loved","album",3.8,1,"5"
"27948",0.903463696031468,"liked_loved","album",3.8,2,"5"
"27949",0.982411093737218,"liked_loved","album",3.8,3,"5"
"27950",0.984948103736313,"liked_loved","album",3.8,4,"5"
"27951",0.695611438453875,"liked_loved","album",3.9,0,"5"
"27952",0.711906903684958,"liked_loved","album",3.9,1,"5"
"27953",0.903284434271228,"liked_loved","album",3.9,2,"5"
"27954",0.98303107222654,"liked_loved","album",3.9,3,"5"
"27955",0.984947615150702,"liked_loved","album",3.9,4,"5"
"27956",0.695611438453875,"liked_loved","album",4,0,"5"
"27957",0.712333004520268,"liked_loved","album",4,1,"5"
"27958",0.902777415855851,"liked_loved","album",4,2,"5"
"27959",0.983513826929842,"liked_loved","album",4,3,"5"
"27960",0.98494736847615,"liked_loved","album",4,4,"5"
"27961",0.695611438453875,"liked_loved","album",4.1,0,"5"
"27962",0.712679039761978,"liked_loved","album",4.1,1,"5"
"27963",0.902012532240108,"liked_loved","album",4.1,2,"5"
"27964",0.983885638136256,"liked_loved","album",4.1,3,"5"
"27965",0.984947247400251,"liked_loved","album",4.1,4,"5"
"27966",0.695611438453875,"liked_loved","album",4.2,0,"5"
"27967",0.712947270986017,"liked_loved","album",4.2,1,"5"
"27968",0.901050089674115,"liked_loved","album",4.2,2,"5"
"27969",0.984169536714583,"liked_loved","album",4.2,3,"5"
"27970",0.984947189434418,"liked_loved","album",4.2,4,"5"
"27971",0.695611438453875,"liked_loved","album",4.3,0,"5"
"27972",0.713139968256881,"liked_loved","album",4.3,1,"5"
"27973",0.899940993291983,"liked_loved","album",4.3,2,"5"
"27974",0.984384849301777,"liked_loved","album",4.3,3,"5"
"27975",0.984947162286242,"liked_loved","album",4.3,4,"5"
"27976",0.695611438453875,"liked_loved","album",4.4,0,"5"
"27977",0.713259403577496,"liked_loved","album",4.4,1,"5"
"27978",0.898727325343923,"liked_loved","album",4.4,2,"5"
"27979",0.984547279686781,"liked_loved","album",4.4,3,"5"
"27980",0.984947149815098,"liked_loved","album",4.4,4,"5"
"27981",0.695611438453875,"liked_loved","album",4.5,0,"5"
"27982",0.713307845317121,"liked_loved","album",4.5,1,"5"
"27983",0.89744317189929,"liked_loved","album",4.5,2,"5"
"27984",0.984669285421043,"liked_loved","album",4.5,3,"5"
"27985",0.984947144182754,"liked_loved","album",4.5,4,"5"
"27986",0.695611438453875,"liked_loved","album",4.6,0,"5"
"27987",0.713287553400314,"liked_loved","album",4.6,1,"5"
"27988",0.896115578650686,"liked_loved","album",4.6,2,"5"
"27989",0.984760575828201,"liked_loved","album",4.6,3,"5"
"27990",0.984947141676715,"liked_loved","album",4.6,4,"5"
"27991",0.695611438453875,"liked_loved","album",4.7,0,"5"
"27992",0.713200775092237,"liked_loved","album",4.7,1,"5"
"27993",0.894765544563503,"liked_loved","album",4.7,2,"5"
"27994",0.984828622596785,"liked_loved","album",4.7,3,"5"
"27995",0.984947140576244,"liked_loved","album",4.7,4,"5"
"27996",0.695611438453875,"liked_loved","album",4.8,0,"5"
"27997",0.713049741256373,"liked_loved","album",4.8,1,"5"
"27998",0.893408988459116,"liked_loved","album",4.8,2,"5"
"27999",0.984879124714831,"liked_loved","album",4.8,3,"5"
"28000",0.984947140098582,"liked_loved","album",4.8,4,"5"
"28001",0.695611438453875,"liked_loved","album",4.9,0,"5"
"28002",0.712836662992349,"liked_loved","album",4.9,1,"5"
"28003",0.892057646230559,"liked_loved","album",4.9,2,"5"
"28004",0.984916403544868,"liked_loved","album",4.9,3,"5"
"28005",0.984947139893389,"liked_loved","album",4.9,4,"5"
"28006",0.695611438453875,"liked_loved","album",5,0,"5"
"28007",0.712563728585959,"liked_loved","album",5,1,"5"
"28008",0.890719874502665,"liked_loved","album",5,2,"5"
"28009",0.984943723993595,"liked_loved","album",5,3,"5"
"28010",0.984947139806062,"liked_loved","album",5,4,"5"
"28011",0.695611438453875,"liked_loved","album",5.1,0,"5"
"28012",0.712233100722157,"liked_loved","album",5.1,1,"5"
"28013",0.88940135018875,"liked_loved","album",5.1,2,"5"
"28014",0.984963548013481,"liked_loved","album",5.1,3,"5"
"28015",0.984947139769213,"liked_loved","album",5.1,4,"5"
"28016",0.695611438453875,"liked_loved","album",5.2,0,"5"
"28017",0.711846913925896,"liked_loved","album",5.2,1,"5"
"28018",0.888105665038792,"liked_loved","album",5.2,2,"5"
"28019",0.9849777307631,"liked_loved","album",5.2,3,"5"
"28020",0.984947139753786,"liked_loved","album",5.2,4,"5"
"28021",0.695611438453875,"liked_loved","album",5.3,0,"5"
"28022",0.711407272206249,"liked_loved","album",5.3,1,"5"
"28023",0.886834820601387,"liked_loved","album",5.3,2,"5"
"28024",0.98498767040008,"liked_loved","album",5.3,3,"5"
"28025",0.984947139747376,"liked_loved","album",5.3,4,"5"
"28026",0.695611438453875,"liked_loved","album",5.4,0,"5"
"28027",0.710916246887008,"liked_loved","album",5.4,1,"5"
"28028",0.885589632758995,"liked_loved","album",5.4,2,"5"
"28029",0.984994421481326,"liked_loved","album",5.4,3,"5"
"28030",0.984947139744731,"liked_loved","album",5.4,4,"5"
"28031",0.695611438453875,"liked_loved","album",5.5,0,"5"
"28032",0.710375874612527,"liked_loved","album",5.5,1,"5"
"28033",0.884370056817683,"liked_loved","album",5.5,2,"5"
"28034",0.984998780345829,"liked_loved","album",5.5,3,"5"
"28035",0.984947139743647,"liked_loved","album",5.5,4,"5"
"28036",0.695611438453875,"liked_loved","album",5.6,0,"5"
"28037",0.709788155521417,"liked_loved","album",5.6,1,"5"
"28038",0.88317544461521,"liked_loved","album",5.6,2,"5"
"28039",0.985001349196557,"liked_loved","album",5.6,3,"5"
"28040",0.984947139743205,"liked_loved","album",5.6,4,"5"
"28041",0.695611438453875,"liked_loved","album",5.7,0,"5"
"28042",0.709155051583323,"liked_loved","album",5.7,1,"5"
"28043",0.882004744718321,"liked_loved","album",5.7,2,"5"
"28044",0.985002584117695,"liked_loved","album",5.7,3,"5"
"28045",0.984947139743027,"liked_loved","album",5.7,4,"5"
"28046",0.695611438453875,"liked_loved","album",5.8,0,"5"
"28047",0.708478485095538,"liked_loved","album",5.8,1,"5"
"28048",0.880856655864983,"liked_loved","album",5.8,2,"5"
"28049",0.985002831037478,"liked_loved","album",5.8,3,"5"
"28050",0.984947139742955,"liked_loved","album",5.8,4,"5"
"28051",0.695611438453875,"liked_loved","album",5.9,0,"5"
"28052",0.707760337337125,"liked_loved","album",5.9,1,"5"
"28053",0.879729742626783,"liked_loved","album",5.9,2,"5"
"28054",0.985002352673181,"liked_loved","album",5.9,3,"5"
"28055",0.984947139742927,"liked_loved","album",5.9,4,"5"
"28056",0.695611438453875,"liked_loved","album",6,0,"5"
"28057",0.707002447378455,"liked_loved","album",6,1,"5"
"28058",0.878622520998149,"liked_loved","album",6,2,"5"
"28059",0.985001348740776,"liked_loved","album",6,3,"5"
"28060",0.984947139742915,"liked_loved","album",6,4,"5"
"28061",0.725014102099325,"good_excellent","album",0,0,"5"
"28062",0.57572834386248,"good_excellent","album",0,1,"5"
"28063",0.57572834386248,"good_excellent","album",0,2,"5"
"28064",0.57572834386248,"good_excellent","album",0,3,"5"
"28065",0.57572834386248,"good_excellent","album",0,4,"5"
"28066",0.725014102099325,"good_excellent","album",0.1,0,"5"
"28067",0.621002888845339,"good_excellent","album",0.1,1,"5"
"28068",0.580836515308513,"good_excellent","album",0.1,2,"5"
"28069",0.576370417522942,"good_excellent","album",0.1,3,"5"
"28070",0.575920844393117,"good_excellent","album",0.1,4,"5"
"28071",0.725014102099325,"good_excellent","album",0.2,0,"5"
"28072",0.654955560717727,"good_excellent","album",0.2,1,"5"
"28073",0.595231839919346,"good_excellent","album",0.2,2,"5"
"28074",0.579964282611303,"good_excellent","album",0.2,3,"5"
"28075",0.576791562764586,"good_excellent","album",0.2,4,"5"
"28076",0.725014102099325,"good_excellent","album",0.3,0,"5"
"28077",0.678545065640347,"good_excellent","album",0.3,1,"5"
"28078",0.616938245946922,"good_excellent","album",0.3,2,"5"
"28079",0.589235038760859,"good_excellent","album",0.3,3,"5"
"28080",0.580111566997578,"good_excellent","album",0.3,4,"5"
"28081",0.725014102099325,"good_excellent","album",0.4,0,"5"
"28082",0.693949869684708,"good_excellent","album",0.4,1,"5"
"28083",0.64258300172649,"good_excellent","album",0.4,2,"5"
"28084",0.606053379017309,"good_excellent","album",0.4,3,"5"
"28085",0.588639072598891,"good_excellent","album",0.4,4,"5"
"28086",0.725014102099325,"good_excellent","album",0.5,0,"5"
"28087",0.703590321650963,"good_excellent","album",0.5,1,"5"
"28088",0.66783024385415,"good_excellent","album",0.5,2,"5"
"28089",0.630389576926647,"good_excellent","album",0.5,3,"5"
"28090",0.605418984329808,"good_excellent","album",0.5,4,"5"
"28091",0.725014102099325,"good_excellent","album",0.6,0,"5"
"28092",0.709523931101683,"good_excellent","album",0.6,1,"5"
"28093",0.688637226666822,"good_excellent","album",0.6,2,"5"
"28094",0.659099173891186,"good_excellent","album",0.6,3,"5"
"28095",0.631974978866931,"good_excellent","album",0.6,4,"5"
"28096",0.725014102099325,"good_excellent","album",0.7,0,"5"
"28097",0.713246635581043,"good_excellent","album",0.7,1,"5"
"28098",0.702875682668669,"good_excellent","album",0.7,2,"5"
"28099",0.68584440795326,"good_excellent","album",0.7,3,"5"
"28100",0.665062926735826,"good_excellent","album",0.7,4,"5"
"28101",0.725014102099325,"good_excellent","album",0.8,0,"5"
"28102",0.715735844935557,"good_excellent","album",0.8,1,"5"
"28103",0.71100463421758,"good_excellent","album",0.8,2,"5"
"28104",0.70422873672726,"good_excellent","album",0.8,3,"5"
"28105",0.694604189848828,"good_excellent","album",0.8,4,"5"
